id,ano,nome,UF,partido,categoria,igreja,corp_pentecostal,evangelico,primeira,sexo,capilaridade,filiados,posicao,decil_filiados,decil_deputados,num_votos,perc_votos,perc_agp,perc_agr,perc_com,perc_fin,perc_ind,perc_inf,perc_ser,perc_pf,perc_rp,receita_agp,receita_agr,receita_com,receita_fin,receita_ind,receita_inf,receita_pf,receita_rp,receita_ser,total_receita
582437,2018,ALENCAR SANTANA BRAGA,SP,PT,ESQUERDA,,0,0,0,0,0.486,1591575,-0.62,1.00,1.00,67892,0.96,0.85,0.03,0.60,0.00,0.28,0.06,0.47,0.91,0.61,522972.34,1000.00,29064.00,0.00,3500.00,1000.00,110750.00,3547.04,12100.00,683933.38
582410,2018,ALEXANDRE ROCHA SANTOS PADILHA,SP,PT,ESQUERDA,,0,0,0,0,0.753,1591575,-0.62,1.00,1.00,87576,0.97,0.87,0.00,0.00,0.00,0.42,0.42,0.72,0.84,0.00,902796.23,0.00,0.00,0.00,7000.00,12300.00,37935.00,0.00,76300.00,1036331.23
584197,2018,JOSE RICARDO WENDLING,AM,PT,ESQUERDA,,0,0,0,0,0.897,1591575,-0.62,1.00,1.00,197270,1.00,0.85,0.00,0.30,0.00,0.00,0.00,0.34,0.77,0.89,409193.32,0.00,1500.00,0.00,0.00,0.00,32480.86,22008.13,10517.50,475699.81
586396,2018,ROSA NEIDE SANDES DE ALMEIDA,MT,PT,ESQUERDA,,0,0,0,1,0.933,1591575,-0.62,1.00,1.00,51015,0.94,0.84,0.00,0.00,0.00,0.06,0.00,0.00,0.62,0.55,827716.97,0.00,0.00,0.00,1000.00,0.00,17000.00,4000.00,0.00,849716.97
582411,2018,NILTO IGNACIO TATTO,SP,PT,ESQUERDA,,0,0,0,0,0.616,1591575,-0.62,1.00,1.00,124281,0.99,0.87,0.14,0.68,0.00,0.00,0.00,0.81,0.35,0.00,908041.43,2000.00,66290.00,0.00,0.00,0.00,2404.00,0.00,326120.69,1304856.12
578757,2018,NATALIA BASTOS BONAVIDES,RN,PT,ESQUERDA,,0,0,0,1,0.948,1591575,-0.62,1.00,1.00,112998,1.00,0.69,0.00,0.53,0.00,0.00,0.00,0.60,0.95,0.00,406296.20,0.00,4284.00,0.00,0.00,0.00,141502.90,0.00,19439.00,571522.10
582036,2018,ARLINDO CHIGNALIA JUNIOR,SP,PT,ESQUERDA,,0,0,0,0,0.741,1591575,-0.62,1.00,1.00,87449,0.97,0.89,0.59,0.00,0.00,0.63,0.34,0.83,0.66,0.00,1104055.08,100000.00,0.00,0.00,30000.00,8000.00,12000.00,0.00,489564.00,1743619.08
581711,2018,RUI GOETHE DA COSTA FALCÃO,SP,PT,ESQUERDA,,0,0,0,0,0.767,1591575,-0.62,1.00,1.00,158389,1.00,0.87,0.00,0.00,0.53,0.00,0.00,0.74,0.85,0.00,902891.93,0.00,0.00,24500.00,0.00,0.00,41000.00,0.00,98100.00,1066491.93
581879,2018,PEDRO FRANCISCO UCZAI,SC,PT,ESQUERDA,,0,0,0,0,0.889,1591575,-0.62,1.00,1.00,115232,1.00,0.87,0.00,0.29,0.00,0.00,0.00,0.86,0.98,0.00,910940.00,0.00,3000.00,0.00,0.00,0.00,80353.08,0.00,207233.00,1201526.08
583569,2018,JOSE CARLOS NUNES JUNIOR,MA,PT,ESQUERDA,,0,0,0,0,0.881,1591575,-0.62,1.00,1.00,76893,0.93,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.58,0.72,885120.00,0.00,0.00,0.00,0.00,0.00,14000.00,20000.00,0.00,919120.00
585396,2018,ENIO JOSÉ VERRI,PR,PT,ESQUERDA,,0,0,0,0,0.739,1591575,-0.62,1.00,1.00,62169,0.93,0.74,0.00,0.35,0.00,0.00,0.01,0.64,0.47,0.00,894418.00,0.00,3500.00,0.00,0.00,250.00,6990.00,0.00,60905.00,966063.00
584449,2018,JOSE AIRTON FELIX CIRILO DA SILVA,CE,PT,ESQUERDA,,0,0,0,0,0.822,1591575,-0.62,1.00,1.00,74099,0.91,0.75,0.00,0.12,0.00,0.00,0.00,0.61,0.51,0.00,900000.00,0.00,1300.00,0.00,0.00,0.00,7210.15,0.00,119915.72,1028425.87
581248,2018,CELIO ALVES DE MOURA,TO,PT,ESQUERDA,,0,0,0,0,0.833,1591575,-0.62,1.00,1.00,18167,0.88,0.74,0.34,0.17,0.00,0.00,0.00,0.42,0.76,0.88,408302.59,1200.00,2500.00,0.00,0.00,0.00,31700.00,9100.00,5700.00,458502.59
585419,2018,GLEISI HELENA HOFFMANN,PR,PT,ESQUERDA,,0,0,0,1,0.905,1591575,-0.62,1.00,1.00,212513,1.00,0.78,0.00,0.56,0.00,0.00,0.00,0.50,0.50,0.00,1301322.00,0.00,12540.20,0.00,0.00,0.00,8190.00,0.00,23013.20,1345065.40
584420,2018,JOSE NOBRE GUIMARAES,CE,PT,ESQUERDA,,0,0,0,0,0.910,1591575,-0.62,1.00,1.00,173039,0.99,0.78,0.00,0.56,0.00,0.00,0.00,0.53,0.45,0.00,1130437.80,0.00,11500.00,0.00,0.00,0.00,5325.00,0.00,36000.00,1183262.80
585407,2018,JOSE CARLOS BECKER DE OLIVEIRA E SILVA,PR,PT,ESQUERDA,,0,0,0,0,0.604,1591575,-0.62,1.00,1.00,77306,0.96,0.73,0.43,0.00,0.00,0.72,0.07,0.47,0.62,0.09,893787.19,25000.00,0.00,0.00,40000.00,500.00,16400.00,247.08,16500.00,992434.27
584421,2018,LUIZIANNE DE OLIVEIRA LINS,CE,PT,ESQUERDA,,0,0,0,1,0.900,1591575,-0.62,1.00,1.00,173777,1.00,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.68,0.00,1001390.00,0.00,0.00,0.00,0.00,0.00,19330.00,0.00,0.00,1020720.00
579497,2018,BENEDITA SOUZA DA SILVA,RJ,PT,ESQUERDA,AD,1,1,0,1,0.858,1591575,-0.62,1.00,1.00,44804,0.97,0.96,0.00,0.00,0.00,0.00,0.00,0.35,0.51,0.81,1020638.68,0.00,0.00,0.00,0.00,0.00,5094.86,18500.00,5000.00,1049233.54
583953,2018,PAULO FERNANDO DOS SANTOS,AL,PT,ESQUERDA,,0,0,0,0,0.900,1591575,-0.62,1.00,1.00,60900,0.89,0.83,0.00,0.08,0.00,0.00,0.00,0.39,0.79,0.00,1000000.00,0.00,2000.00,0.00,0.00,0.00,24000.00,0.00,6000.00,1032000.00
579374,2018,MARIA DO ROSÁRIO NUNES,RS,PT,ESQUERDA,,0,0,0,1,0.864,1591575,-0.62,1.00,1.00,97303,0.96,0.91,0.00,0.00,0.10,0.00,0.46,0.60,0.67,0.72,967697.33,0.00,0.00,700.00,0.00,10040.00,23790.09,8478.23,13450.00,1024155.65
579376,2018,DIONILSO MATEUS MARCON,RS,PT,ESQUERDA,,0,0,0,0,0.882,1591575,-0.62,1.00,1.00,122838,1.00,0.89,0.00,0.28,0.00,0.29,0.00,0.34,0.73,0.89,900000.00,0.00,3000.00,0.00,5000.00,0.00,42400.00,33333.85,4000.00,987733.85
582800,2018,RUBENS OTONI GOMIDE,GO,PT,ESQUERDA,,0,0,0,0,0.916,1591575,-0.62,1.00,1.00,83063,0.96,0.90,0.00,0.00,0.00,0.34,0.00,0.00,0.41,0.00,911418.82,0.00,0.00,0.00,4800.00,0.00,4495.00,0.00,0.00,920713.82
583844,2018,NELSON VICENTE PORTELA PELLEGRINO,BA,PT,ESQUERDA,,0,0,0,0,0.714,1591575,-0.62,1.00,1.00,101476,0.96,0.78,0.00,0.49,0.00,0.00,0.59,0.68,0.65,0.50,933621.75,0.00,9000.00,0.00,0.00,20000.00,16000.00,3511.80,35000.00,1017133.55
579384,2018,ELVINO JOSÉ BOHN GASS,RS,PT,ESQUERDA,,0,0,0,0,0.835,1591575,-0.62,1.00,1.00,102964,0.98,0.90,0.00,0.28,0.01,0.00,0.00,0.86,0.78,0.00,905000.00,0.00,3000.00,500.00,0.00,0.00,123085.00,0.00,101095.10,1132680.10
583818,2018,JOSE CERQUEIRA DE SANTANA NETO,BA,PT,ESQUERDA,,0,0,0,0,0.749,1591575,-0.62,1.00,1.00,129196,0.99,0.71,0.00,0.67,0.53,0.92,0.00,0.82,0.72,0.00,492769.00,0.00,17200.00,20000.00,200000.00,0.00,28500.00,0.00,224013.27,982482.27
579369,2018,HENRIQUE FONTANA JÚNIOR,RS,PT,ESQUERDA,,0,0,0,0,0.833,1591575,-0.62,1.00,1.00,108585,0.98,0.90,0.60,0.00,0.00,0.47,0.01,0.52,0.73,0.00,932500.00,20000.00,0.00,0.00,10500.00,500.00,42091.00,0.00,8753.00,1014344.00
583819,2018,WALDENOR ALVES PEREIRA FILHO,BA,PT,ESQUERDA,,0,0,0,0,0.459,1591575,-0.62,1.00,1.00,121278,0.98,0.77,0.00,0.05,0.00,0.00,0.00,0.59,0.31,0.00,920884.18,0.00,1000.00,0.00,0.00,0.00,2000.00,0.00,24792.00,948676.18
579322,2018,PAULO ROBERTO SEVERO PIMENTA,RS,PT,ESQUERDA,,0,0,0,0,0.881,1591575,-0.62,1.00,1.00,133086,1.00,0.89,0.00,0.31,0.00,0.06,0.12,0.72,0.77,0.00,900000.00,0.00,3258.66,0.00,1300.00,1500.00,75695.13,0.00,26728.00,1008481.79
583820,2018,JORGE JOSÉ SANTOS PEREIRA SOLLA,BA,PT,ESQUERDA,,0,0,0,0,0.870,1591575,-0.62,1.00,1.00,135657,1.00,0.75,0.01,0.46,0.36,0.01,0.01,0.70,0.83,0.85,849230.21,200.00,7900.00,3000.00,100.00,200.00,105796.00,185000.00,41990.54,1193416.75
583821,2018,JOSIAS GOMES DA SILVA,BA,PT,ESQUERDA,,0,0,0,0,0.754,1591575,-0.62,1.00,1.00,115571,0.98,0.79,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.00,940460.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3900.00,944360.00
583822,2018,VALMIR CARLOS DA ASSUNÇÃO,BA,PT,ESQUERDA,,0,0,0,0,0.816,1591575,-0.62,1.00,1.00,118313,0.98,0.77,0.00,0.05,0.00,0.00,0.26,0.40,0.77,0.00,923557.50,0.00,1000.00,0.00,0.00,3000.00,53605.00,0.00,7000.00,988162.50
583083,2018,ERIKA JUCA KOKAY,DF,PT,ESQUERDA,,0,0,0,1,1.000,1591575,-0.62,1.00,1.00,89986,1.00,0.82,0.00,0.67,0.72,0.00,0.00,0.51,0.82,0.39,1009000.00,0.00,20000.00,7000.00,0.00,0.00,45802.13,2000.00,10500.00,1094302.13
584864,2018,JOSÉ CARLOS VERAS DOS SANTOS,PE,PT,ESQUERDA,,0,0,0,0,0.891,1591575,-0.62,1.00,1.00,72005,0.94,0.61,0.00,0.00,0.00,0.00,0.00,0.48,0.59,0.00,435000.00,0.00,0.00,0.00,0.00,0.00,12735.14,0.00,11000.00,458735.14
583823,2018,AFONSO BANDEIRA FLORENCE,BA,PT,ESQUERDA,,0,0,0,0,0.830,1591575,-0.62,1.00,1.00,130548,0.99,0.78,0.00,0.43,0.00,0.10,0.10,0.73,0.81,0.00,928943.55,0.00,7150.00,0.00,300.00,1000.00,84400.00,0.00,55350.00,1077143.55
583326,2018,PAULO JOSÉ CARLOS GUEDES,MG,PT,ESQUERDA,,0,0,0,0,0.479,1591575,-0.62,1.00,1.00,176841,1.00,0.85,0.00,0.70,0.57,0.32,0.65,0.75,0.81,0.00,436275.10,0.00,53500.00,41700.00,4000.00,100000.00,106820.00,0.00,124159.55,866454.65
584868,2018,MARILIA VALENÇA ROCHA ARRAES DE ALENCAR,PE,PT,ESQUERDA,,0,0,0,1,0.941,1591575,-0.62,1.00,1.00,193108,1.00,0.69,0.00,0.00,0.00,0.00,0.26,0.04,0.51,0.93,1000000.00,0.00,0.00,0.00,0.00,5098.26,7999.69,270000.00,500.00,1283597.95
583393,2018,JOSE LEONARDO COSTA MONTEIRO,MG,PT,ESQUERDA,,0,0,0,0,0.342,1591575,-0.62,1.00,1.00,68686,0.96,0.89,0.00,0.33,0.00,0.00,0.00,0.20,0.78,0.00,787781.97,0.00,4800.00,0.00,0.00,0.00,65066.89,0.00,2600.00,860248.86
581982,2018,JOAO SOMARIVA DANIEL,SE,PT,ESQUERDA,,0,0,0,0,0.976,1591575,-0.62,1.00,1.00,59933,0.97,0.94,0.00,0.00,0.00,0.34,0.59,0.64,0.92,0.65,906878.84,0.00,0.00,0.00,2000.00,6000.00,140600.00,5880.00,14000.00,1075358.84
585590,2018,FRANCISCO DE ASSIS CARVALHO GONÇALVES,PI,PT,ESQUERDA,,0,0,0,0,0.909,1591575,-0.62,1.00,1.00,129623,0.99,0.88,0.50,0.27,0.00,0.00,0.42,0.48,0.89,0.00,905000.00,5000.00,2200.00,0.00,0.00,5920.00,40750.00,0.00,10850.00,969720.00
583384,2018,PATRUS ANANIAS DE SOUZA,MG,PT,ESQUERDA,,0,0,0,0,0.774,1591575,-0.62,1.00,1.00,112724,0.99,0.89,0.00,0.39,0.00,0.00,0.08,0.52,0.79,0.91,910543.50,0.00,7000.00,0.00,0.00,1500.00,74338.13,89500.00,19100.00,1101981.63
585591,2018,REJANE RIBEIRO SOUSA DIAS,PI,PT,ESQUERDA,Batista,0,1,0,1,0.932,1591575,-0.62,1.00,1.00,138800,1.00,0.90,0.00,0.19,0.01,0.00,0.09,0.54,0.94,0.00,1005000.00,0.00,2000.00,500.00,0.00,1000.00,127676.50,0.00,13794.60,1149971.10
583392,2018,JOÃO CARLOS SIQUEIRA,MG,PT,ESQUERDA,,0,0,0,0,0.749,1591575,-0.62,1.00,1.00,131228,0.99,0.90,0.00,0.01,0.00,0.04,0.00,0.46,0.73,0.86,939194.50,0.00,100.00,0.00,1000.00,0.00,39687.47,37000.00,10000.00,1026981.97
583394,2018,MARIA MARGARIDA MARTINS SALOMÃO,MG,PT,ESQUERDA,,0,0,0,1,0.493,1591575,-0.62,1.00,1.00,89378,0.97,0.90,0.00,0.00,0.00,0.00,0.00,0.59,0.45,0.00,1000000.00,0.00,0.00,0.00,0.00,0.00,6463.00,0.00,31500.00,1037963.00
585113,2018,AIRTON LUIZ FALEIRO,PA,PT,ESQUERDA,,0,0,0,0,0.814,1591575,-0.62,1.00,1.00,106965,0.91,0.77,0.00,0.23,0.00,0.50,0.00,0.58,0.72,0.66,435000.00,0.00,4100.00,0.00,7000.00,0.00,125750.00,9000.00,23900.00,604750.00
582616,2018,HELDER IGNACIO SALOMÃO,ES,PT,ESQUERDA,,0,0,0,0,0.890,1591575,-0.62,1.00,1.00,73384,0.99,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.55,907317.38,0.00,0.00,0.00,0.00,0.00,9480.00,2252.39,0.00,919049.77
586448,2018,VANDER LUIZ DOS SANTOS LOUBET,MS,PT,ESQUERDA,,0,0,0,0,0.939,1591575,-0.62,1.00,1.00,55970,0.95,0.91,0.00,0.63,0.00,0.00,0.00,0.58,0.88,0.00,745353.00,0.00,20400.00,0.00,0.00,0.00,107880.00,0.00,14100.00,887733.00
583409,2018,ROGERIO CORREIA DE MOURA BAPTISTA,MG,PT,ESQUERDA,,0,0,0,0,0.839,1591575,-0.62,1.00,1.00,131312,1.00,0.86,0.00,0.00,0.00,0.00,0.00,0.40,0.82,0.81,474179.97,0.00,0.00,0.00,0.00,0.00,170314.39,18000.00,7800.00,670294.36
585114,2018,JOSE ROBERTO OLIVEIRA FARO,PA,PT,ESQUERDA,,0,0,0,0,0.784,1591575,-0.62,1.00,1.00,143822,0.93,0.86,0.00,0.33,0.00,0.00,0.00,0.36,0.46,0.00,900000.00,0.00,5000.00,0.00,0.00,0.00,11100.00,0.00,7000.00,923100.00
583395,2018,REGINALDO LAZARO DE OLIVEIRA LOPES,MG,PT,ESQUERDA,,0,0,0,0,0.787,1591575,-0.62,1.00,1.00,194332,1.00,0.90,0.00,0.00,0.00,0.55,0.62,0.55,0.63,0.00,931607.50,0.00,0.00,0.00,20000.00,60000.00,21323.12,0.00,23500.00,1056430.62
583398,2018,ODAIR JOSÉ DA CUNHA,MG,PT,ESQUERDA,,0,0,0,0,0.415,1591575,-0.62,1.00,1.00,87891,0.97,0.90,0.80,0.64,0.00,0.00,0.67,0.70,0.76,0.94,934570.00,200000.00,41000.00,0.00,0.00,105000.00,59000.00,200000.00,86020.00,1625590.00
582449,2018,LUIZ PAULO TEIXEIRA FERREIRA,SP,PT,ESQUERDA,,0,0,0,0,0.708,1591575,-0.62,1.00,1.00,78512,0.97,0.87,0.13,0.60,0.71,0.00,0.76,0.83,0.89,0.35,902796.23,1800.00,30000.00,75500.00,0.00,242500.00,73308.00,794.30,454999.99,1781698.52
582451,2018,VICENTE PAULO DA SILVA,SP,PT,ESQUERDA,,0,0,0,0,0.674,1591575,-0.62,1.00,1.00,70645,0.96,0.87,0.00,0.00,0.00,0.00,0.00,0.57,0.55,0.00,911002.08,0.00,0.00,0.00,0.00,0.00,6710.00,0.00,23115.59,940827.67
585236,2018,ANTONIO RIBEIRO,PB,PT,ESQUERDA,,0,0,0,0,0.954,1591575,-0.62,1.00,1.00,91408,0.97,0.83,0.00,0.80,0.00,0.00,0.00,0.47,0.81,0.00,400160.00,0.00,94048.95,0.00,0.00,0.00,34805.00,0.00,5800.00,534813.95
582464,2018,CARLOS ALBERTO ROLIM ZARATTINI,SP,PT,ESQUERDA,,0,0,0,0,0.630,1591575,-0.62,1.00,1.00,137909,0.99,0.87,0.59,0.39,0.14,0.00,0.63,0.78,0.93,0.00,902796.23,100000.00,8450.00,2000.00,0.00,85000.00,161363.70,0.00,122500.00,1382109.93
586395,2018,EMANUEL PINHEIRO DA SILVA PRIMO,MT,PTB,CENTRO,,0,0,1,0,0.853,1191490,0.23,0.90,0.60,76781,0.99,0.91,0.00,0.38,0.13,0.46,0.62,0.89,0.69,0.00,1516020.00,0.00,14000.00,2500.00,20000.00,28500.00,20900.00,0.00,94000.00,1695920.00
583547,2018,PEDRO LUCAS ANDRADE FERNANDES RIBEIRO,MA,PTB,CENTRO,,0,0,0,0,0.800,1191490,0.23,0.90,0.60,111538,0.98,0.70,0.00,0.52,0.01,0.00,0.00,0.63,0.65,0.47,1200600.00,0.00,6603.70,3900.00,0.00,0.00,19399.70,3900.00,26300.00,1260703.40
585310,2018,LUISA DOS SANTOS SILVEIRA,PR,PTB,CENTRO,,0,0,1,1,0.790,1191490,0.23,0.90,0.60,90249,0.96,0.82,0.00,0.37,0.28,0.00,0.32,0.55,0.53,0.00,2208553.67,0.00,4550.00,5000.00,0.00,5000.00,10200.00,0.00,27500.00,2260803.67
584478,2018,PEDRO AUGUSTO GEROMEL BEZERRA DE MENEZES,CE,PTB,CENTRO,,0,0,1,0,0.733,1191490,0.23,0.90,0.60,119030,0.97,0.60,0.00,0.79,0.80,0.15,0.00,0.66,0.52,0.00,215000.00,0.00,69400.00,46464.58,1500.00,0.00,7400.00,0.00,393952.97,733717.55
583952,2018,NIVALDO FERREIRA DE ALBUQUERQUE NETO,AL,PTB,CENTRO,,0,0,0,0,0.871,1191490,0.23,0.90,0.60,84956,0.94,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.00,1250422.50,0.00,0.00,0.00,0.00,0.00,32200.00,0.00,0.00,1282622.50
579365,2018,MAURÍCIO ALEXANDRE DZIEDRICKI,RS,PTB,CENTRO,IEQ,1,1,0,0,0.813,1191490,0.23,0.90,0.60,83617,0.95,0.88,0.00,0.58,0.46,0.00,0.55,0.74,0.78,0.00,781810.00,0.00,19140.00,4000.00,0.00,21000.00,116019.06,0.00,29400.00,971369.06
579372,2018,MARCELO PIRES MORAES,RS,PTB,CENTRO,,0,0,0,0,0.515,1191490,0.23,0.90,0.60,69904,0.94,0.92,0.05,0.11,0.05,0.00,0.00,0.24,0.77,0.00,1195000.00,600.00,1200.00,600.00,0.00,0.00,76600.00,0.00,2400.00,1276400.00
585108,2018,PAULO EDUARDO MAESTRI BENGTSON,PA,PTB,CENTRO,IEQ,1,1,0,0,0.861,1191490,0.23,0.90,0.60,96722,0.90,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.90,1157930.00,0.00,0.00,0.00,0.00,0.00,33050.00,30000.00,0.00,1220980.00
585109,2018,JOSE EDUARDO PEREIRA DA COSTA,PA,PTB,CENTRO,,0,0,0,0,0.572,1191490,0.23,0.90,0.60,75346,0.87,0.69,0.00,0.28,0.00,0.00,0.00,0.33,0.41,0.00,237538.05,0.00,4520.00,0.00,0.00,0.00,6700.00,0.00,5000.00,253758.05
585234,2018,JOSÉ WILSON SANTIAGO,PB,PTB,CENTRO,,0,0,0,0,0.849,1191490,0.23,0.90,0.60,86208,0.96,0.98,0.00,0.00,0.00,0.00,0.89,0.90,0.87,0.00,1267365.19,0.00,0.00,0.00,0.00,200000.00,153000.00,0.00,253000.00,1873365.19
585756,2018,MARINA SANTOS BATISTA DIAS,PI,PTC,DIREITA,Presbiteriana,0,1,1,1,0.851,199202,0.35,0.50,0.20,70828,0.93,0.83,0.00,0.00,0.00,0.00,0.00,0.62,0.74,0.00,563452.66,0.00,0.00,0.00,0.00,0.00,18189.60,0.00,21403.90,603046.16
578438,2018,LUIZ BENES LEOCADIO DE ARAUJO,RN,PTC,DIREITA,,0,0,0,0,0.920,199202,0.35,0.50,0.20,125841,1.00,0.80,0.01,0.11,0.01,0.00,0.10,0.92,0.90,0.00,820356.00,4000.00,2000.00,1000.00,0.00,1000.00,59500.00,0.00,222149.70,1110005.70
582954,2018,CELIO STUDART BARBOSA,CE,PV,CENTRO,,0,0,0,0,0.933,376535,-0.03,0.70,0.20,208854,1.00,0.69,0.00,0.00,0.00,0.00,0.00,0.58,0.66,0.00,669088.01,0.00,0.00,0.00,0.00,0.00,18500.00,0.00,50500.00,738088.01
583058,2018,ISRAEL MATOS BATISTA,DF,PV,CENTRO,,0,0,0,0,1.000,376535,-0.03,0.70,0.20,67598,0.98,0.74,0.00,0.00,0.00,0.00,0.00,0.72,0.88,0.89,452734.00,0.00,0.00,0.00,0.00,0.00,128116.10,61445.20,55000.00,697295.30
580900,2018,ENRICO VAN BLARCUM DE GRAAFF MISASI,SP,PV,CENTRO,,0,0,1,0,0.785,376535,-0.03,0.70,0.20,108038,0.98,0.71,0.36,0.55,0.34,0.00,0.31,0.80,0.88,0.66,100000.00,13000.00,20000.00,6462.00,0.00,7000.00,63569.00,5000.00,168391.02,383422.02
580460,2018,LEANDRE DAL PONTE,PR,PV,CENTRO,,0,0,0,1,0.661,376535,-0.03,0.70,0.20,123958,0.99,0.76,0.00,0.45,0.00,0.50,0.00,0.58,0.79,0.00,1100538.75,0.00,7869.56,0.00,11299.93,0.00,64092.90,0.00,32167.01,1215968.15
578496,2018,JOENIA BATISTA DE CARVALHO,RR,REDE,ESQUERDA,,0,0,1,1,0.675,23841,-0.51,0.10,0.10,8491,0.93,0.77,1.00,0.00,0.00,0.00,0.00,0.66,0.91,0.00,150000.00,3000.00,0.00,0.00,0.00,0.00,71025.13,0.00,15000.00,239025.13
583659,2018,LUCAS DE CASTRO SANTOS,GO,SOLIDARIEDADE,CENTRO,,0,0,0,0,0.904,213041,0.19,0.50,0.70,78431,0.95,0.87,0.55,0.74,0.83,0.24,0.38,0.83,0.90,0.00,650000.00,32000.00,72990.73,664500.00,3000.00,10000.00,129300.00,0.00,219000.00,1780790.73
585823,2018,TIAGO BRAGA PEREIRA,TO,SOLIDARIEDADE,CENTRO,,0,0,0,0,0.903,213041,0.19,0.50,0.70,71842,1.00,0.78,0.00,0.91,0.00,0.00,0.60,0.57,0.78,0.00,716848.00,0.00,1167014.90,0.00,0.00,16258.14,34600.00,0.00,13000.00,1947721.04
585561,2018,AUGUSTO RODRIGUES COUTINHO DE MELO,PE,SOLIDARIEDADE,CENTRO,,0,0,0,0,0.789,213041,0.19,0.50,0.70,77817,0.95,0.67,0.00,0.09,0.09,0.00,0.83,0.83,0.65,0.00,906827.30,0.00,1082.88,2608.20,0.00,70000.00,22391.14,0.00,108179.25,1111088.77
581166,2018,ELI DIAS BORGES,TO,SOLIDARIEDADE,CENTRO,AD,1,1,0,0,0.915,213041,0.19,0.50,0.70,48812,0.97,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,1112272.05,0.00,0.00,0.00,0.00,0.00,3000.00,0.00,0.00,1115272.05
578732,2018,AUREO LIDIO MOREIRA RIBEIRO,RJ,SOLIDARIEDADE,CENTRO,Metodista,0,1,0,0,0.850,213041,0.19,0.50,0.70,68414,0.99,0.98,0.00,0.90,0.00,0.24,0.00,0.77,0.78,0.00,1498392.49,0.00,291789.99,0.00,3000.00,0.00,30350.00,0.00,109400.00,1932932.48
582939,2018,GENECIAS MATEUS NORONHA,CE,SOLIDARIEDADE,CENTRO,,0,0,0,0,0.748,213041,0.19,0.50,0.70,113515,0.96,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.00,702500.00,0.00,0.00,0.00,0.00,0.00,12750.00,0.00,0.00,715250.00
581046,2018,PAULO PEREIRA DA SILVA,SP,SOLIDARIEDADE,CENTRO,,0,0,0,0,0.745,213041,0.19,0.50,0.70,75613,0.96,0.88,0.50,0.00,0.00,0.00,0.00,0.00,0.43,0.00,961890.27,42000.00,0.00,0.00,0.00,0.00,3700.00,0.00,0.00,1007590.27
586774,2018,JOSÉ SILVA SOARES,MG,SOLIDARIEDADE,CENTRO,,0,0,0,0,0.747,213041,0.19,0.50,0.70,109335,0.99,0.92,0.58,0.80,0.00,0.67,0.07,0.73,0.81,0.93,1122673.20,86000.00,135877.64,0.00,41064.00,1300.00,109695.00,173300.00,104750.00,1774659.84
581598,2018,LUIZ AUGUSTO CARVALHO RIBEIRO FILHO,SE,SOLIDARIEDADE,CENTRO,,0,0,0,0,0.959,213041,0.19,0.50,0.70,64132,0.98,0.93,0.00,0.00,0.01,0.00,0.00,0.80,0.42,0.00,800000.00,0.00,0.00,1300.00,0.00,0.00,3600.00,0.00,45000.00,849900.00
579184,2018,JOSE OTACI BARROSO DO NASCIMENTO,RR,SOLIDARIEDADE,CENTRO,,0,0,1,0,0.975,213041,0.19,0.50,0.70,11879,0.96,0.78,0.00,0.26,0.34,0.34,0.40,0.69,0.87,0.00,160119.32,0.00,2500.00,2000.00,1500.00,2000.00,45000.00,0.00,16500.00,229619.32
583964,2018,VANDA DENIR MILANI NOGUEIRA,AC,SOLIDARIEDADE,CENTRO,Outras,0,1,0,1,0.889,213041,0.19,0.50,0.70,22219,0.97,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1450000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1450000.00
586533,2018,LEONARDO RIBEIRO ALBUQUERQUE,MT,SOLIDARIEDADE,CENTRO,,0,0,0,0,0.835,213041,0.19,0.50,0.70,52335,0.95,0.85,0.24,0.62,0.00,0.75,0.00,0.00,0.18,0.00,918423.91,3000.00,104000.00,0.00,95317.39,0.00,1050.00,0.00,0.00,1121791.30
583811,2018,JOÃO BOSCO GOMES SARAIVA,AM,SOLIDARIEDADE,CENTRO,,0,0,0,0,0.767,213041,0.19,0.50,0.70,55477,0.92,0.80,0.00,0.69,0.01,0.01,0.16,0.57,0.87,0.00,295714.67,0.00,23550.00,1000.00,2000.00,2500.00,230199.99,0.00,83450.00,638414.66
